material,ID,Date,OrderID,Product,Quantity,Factory,Workstation,ManufacturerID,ManufacturerNameID,QualityControlID,QualityNameID,TeamLeaderID,TeamNameID,ImagePath,Prediction,Confidence
ORD5100_2024-01-14,230,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_198.5.png,1,0.9851741790771484
ORD5100_2024-01-14,231,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_199.5.png,1,0.9875479936599731
ORD5100_2024-01-14,232,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_2.5.png,1,0.7915294170379639
ORD5100_2024-01-14,233,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_20.5.png,1,0.9687443971633912
ORD5100_2024-01-14,234,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_200.5.png,1,0.9797797799110411
ORD5100_2024-01-14,235,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_201.5.png,1,0.983545184135437
ORD5100_2024-01-14,236,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_202.5.png,1,0.9847216010093688
ORD5100_2024-01-14,237,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_203.5.png,1,0.9835617542266846
ORD5100_2024-01-14,238,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_204.5.png,1,0.9777010679244996
ORD5100_2024-01-14,239,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_205.5.png,1,0.9813968539237976
ORD5100_2024-01-14,240,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_206.5.png,1,0.9835256338119508
ORD5100_2024-01-14,241,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_207.5.png,1,0.9836280941963196
ORD5100_2024-01-14,242,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_208.5.png,1,0.9846284985542296
ORD5100_2024-01-14,243,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_209.5.png,1,0.98493754863739
ORD5100_2024-01-14,244,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_21.5.png,1,0.9655115008354188
ORD5100_2024-01-14,245,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_210.5.png,1,0.9881218671798706
ORD5100_2024-01-14,246,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_211.5.png,1,0.9825423955917358
ORD5100_2024-01-14,247,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_212.5.png,1,0.9774439334869384
ORD5100_2024-01-14,248,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_213.5.png,1,0.9741021990776062
ORD5100_2024-01-14,249,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_214.5.png,1,0.973720908164978
ORD5100_2024-01-14,250,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_215.5.png,1,0.9615349769592284
ORD5100_2024-01-14,251,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_216.5.png,1,0.9554401636123656
ORD5100_2024-01-14,252,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_217.5.png,1,0.9399946331977844
ORD5100_2024-01-14,253,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_218.5.png,1,0.9320510625839232
ORD5100_2024-01-14,254,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_219.5.png,1,0.9244460463523864
ORD5100_2024-01-14,255,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_22.5.png,1,0.965777575969696
ORD5100_2024-01-14,256,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_220.5.png,1,0.915069341659546
ORD5100_2024-01-14,257,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_221.5.png,1,0.9001293182373047
ORD5100_2024-01-14,258,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_222.5.png,1,0.8339630365371704
ORD5100_2024-01-14,259,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_223.5.png,1,0.7269920110702515
ORD5100_2024-01-14,260,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_224.5.png,1,0.6907857656478882
ORD5100_2024-01-14,261,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_225.5.png,1,0.7772355079650879
ORD5100_2024-01-14,262,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_226.5.png,1,0.8526193499565125
ORD5100_2024-01-14,263,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_227.5.png,1,0.9001972675323486
ORD5100_2024-01-14,264,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_228.5.png,1,0.9195223450660706
ORD5100_2024-01-14,265,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_229.5.png,1,0.9385671615600586
ORD5100_2024-01-14,266,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_23.5.png,1,0.9629124999046326
ORD5100_2024-01-14,267,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_230.5.png,1,0.9524818658828736
ORD5100_2024-01-14,268,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_231.5.png,1,0.953676700592041
ORD5100_2024-01-14,269,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_232.5.png,1,0.9632169604301452
ORD5100_2024-01-14,270,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_233.5.png,1,0.9545290470123292
ORD5100_2024-01-14,271,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_234.5.png,1,0.944326102733612
ORD5100_2024-01-14,272,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_235.5.png,1,0.9518401622772216
ORD5100_2024-01-14,273,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_236.5.png,1,0.954625129699707
ORD5100_2024-01-14,274,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_237.5.png,1,0.944416046142578
ORD5100_2024-01-14,275,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_238.5.png,1,0.933346152305603
ORD5100_2024-01-14,276,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_239.5.png,1,0.9585062265396118
ORD5100_2024-01-14,277,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_24.5.png,1,0.9617539048194884
ORD5100_2024-01-14,278,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_240.5.png,1,0.9642749428749084
ORD5100_2024-01-14,279,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_241.5.png,1,0.9512875080108644
ORD5100_2024-01-14,280,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_242.5.png,1,0.973742127418518
ORD5100_2024-01-14,281,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_243.5.png,1,0.974995255470276
ORD5100_2024-01-14,282,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_244.5.png,1,0.9713897705078124
ORD5100_2024-01-14,283,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_245.5.png,1,0.958342671394348
ORD5100_2024-01-14,284,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_246.5.png,1,0.9419195652008056
ORD5100_2024-01-14,285,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_247.5.png,1,0.9523818492889404
ORD5100_2024-01-14,286,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_248.5.png,1,0.9428383708000184
ORD5100_2024-01-14,287,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_249.5.png,1,0.9402912855148317
ORD5100_2024-01-14,288,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_25.5.png,1,0.9719461798667908
ORD5100_2024-01-14,289,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_250.5.png,1,0.9446243047714232
ORD5100_2024-01-14,290,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_251.5.png,1,0.9582967758178712
ORD5100_2024-01-14,291,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_252.5.png,1,0.9588555693626404
ORD5100_2024-01-14,292,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_253.5.png,1,0.9470854997634888
ORD5100_2024-01-14,293,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_254.5.png,1,0.9714727401733398
ORD5100_2024-01-14,294,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_255.5.png,1,0.9834378957748412
ORD5100_2024-01-14,295,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_256.5.png,1,0.9910329580307008
ORD5100_2024-01-14,296,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_257.5.png,1,0.9923960566520692
ORD5100_2024-01-14,297,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_258.5.png,1,0.9909945130348206
ORD5100_2024-01-14,298,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_259.5.png,1,0.9865490794181824
ORD5100_2024-01-14,299,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_26.5.png,1,0.9704120755195618
ORD5100_2024-01-14,300,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_260.5.png,1,0.9817011952400208
ORD5100_2024-01-14,301,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_261.5.png,1,0.9762994647026062
ORD5100_2024-01-14,302,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_262.5.png,1,0.973770022392273
ORD5100_2024-01-14,303,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_263.5.png,1,0.9735372066497804
ORD5100_2024-01-14,304,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_264.5.png,1,0.9514943361282348
ORD5100_2024-01-14,305,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_265.5.png,1,0.9215957522392272
ORD5100_2024-01-14,306,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_266.5.png,1,0.901569366455078
ORD5100_2024-01-14,307,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_267.5.png,1,0.907617688179016
ORD5100_2024-01-14,308,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_268.5.png,1,0.8968367576599121
ORD5100_2024-01-14,309,2024-01-14,ORD5100,Camera,947.0,CH2,FP-FinalQC-Visual,ID_1077,劉昊低,ID_1033,周興喘,ID_1049,劉翔翔,C:/Users/a2778/OneDrive/桌面/結訓專題-CNN圖像識別/風扇良率判定資訊查詢系統window/photo/新增資料夾\1_1_269.5.png,1,0.8780530095100403
